Date/Time,PICA-3102,PICA-3102MV,PICA-3130,FICA-3326,FICA-3122,FICA-3113,FICA-3141,TICA-3123,TICA-3125,S3129,S3119
3/12/2021 19:00,0.9,23.32,0.45,2202.68,0.01,6136.31,3207.4,94.33,84.36,4460.94,1
23/10/2021 3:00,0.91,19.46,0.46,2210.19,-0.02,6650.52,3313.58,92.79,84.05,14339.91,1
22/11/2021 19:00,0.91,21.66,0.46,2241.13,-0.02,6092.09,3203.28,92.78,84.13,2564,1
15/12/2021 19:00,0.9,22.24,0.45,2169.19,0.05,6499.48,3453.66,92.78,85.35,4563.62,1
3/2/2022 3:00,0.9,21.15,0.45,2058.48,0.01,6432.05,3472.8,91.55,82.64,6655.18,1
23/10/2021 19:00,0.9,19.5,0.46,2179.7,-0.02,6457.76,3297.1,95.07,84.17,5333.23,1
5/12/2021 11:00,0.9,22.68,0.45,2200.58,0.05,6345.6,3388.94,93.01,84.62,10046.91,1
24/11/2021 19:00,0.91,22.79,0.45,2220.71,-0.02,6420.54,3453.06,103.08,84.98,2684.55,1
13/2/2022 19:00,0.86,23.98,0.44,2364.6,0.05,7339.97,3515.8,89.64,82.85,25604.84,1
9/2/2022 11:00,0.91,21.67,0.45,1932.01,0.01,7129.68,3593.56,89.96,82.21,16102.8,1
19/9/2021 19:00,0.9,21.24,0.45,2344.93,-0.02,6645.51,3407.65,96.76,85.74,1928.97,1
2/12/2021 11:00,0.9,22.71,0.45,2273.13,-0.02,6395.17,3312.46,91.07,83.72,4880.51,1
13/12/2021 11:00,0.87,19.31,0.41,2193.67,0.01,6326.08,3100.63,93.6,87.93,19529.33,1
21/10/2021 19:00,0.9,19.17,0.45,2215.3,-0.02,6575.92,3306.54,95.07,83.91,1563.78,1
20/9/2021 19:00,0.9,21.22,0.45,2338.77,0.05,6751.99,3403.53,94.64,85.72,2440.69,1
30/11/2021 3:00,0.89,23.83,0.44,2250.15,-0.02,6199.4,3486.79,91.32,83.34,16996.87,1
12/1/2022 19:00,0.9,22.82,0.45,2137.19,0.05,7347.64,3379.15,92.54,82.06,4945.82,1
25/11/2021 19:00,0.9,22.67,0.45,2227.01,-0.02,6767.85,3446.45,91.15,83.28,20638.99,1
25/11/2021 3:00,0.9,22.41,0.45,2234.98,0.01,6248.64,3448.42,108.45,85.67,4697.34,1
24/10/2021 11:00,0.89,20.13,0.45,2179.25,-0.02,6866.15,3293.58,97.17,84.08,1268.12,1
8/12/2021 3:00,0.9,22.71,0.45,2213.2,0.05,6214.26,3432.71,91.27,84.08,8904.7,1
6/12/2021 11:00,0.9,22.86,0.45,2211.69,0.01,6218.59,3463.61,95.74,84.62,3472.81,1
8/1/2022 3:00,0.95,19.53,0.45,2466.89,-0.02,7138.52,3553.14,91.22,82.6,67378.53,1
12/11/2021 11:00,0.9,22.71,0.45,2122.17,0.01,5974.59,3348.86,107.38,83.91,3861,1
29/11/2021 19:00,0.91,21.78,0.47,2269.97,-0.02,6115.45,3443.7,93.93,84.51,10335.08,1
2/12/2021 3:00,0.9,22.91,0.45,2256,-0.02,6148.33,3191.61,93.48,84.26,3294.82,1
4/11/2021 3:00,0.9,20.22,0.45,2214.25,0.05,6757.5,3351.34,91.69,83.41,5891.02,1
16/9/2021 19:00,0.91,19.55,0.46,2346.43,0.01,6599.28,3200.97,92.27,85.07,7972.88,1
10/2/2022 3:00,0.93,20.86,0.45,2277.18,0.01,6930.57,3498.72,91.23,83.04,5655.78,1
13/12/2021 3:00,0.89,21.78,0.45,2210.34,0.05,6559.9,3595.97,91.76,84.93,12067.27,1
29/10/2021 19:00,0.9,22.26,0.46,2198.78,0.01,6169.19,2995.06,95.1,84.37,2945.3,1
1/12/2021 3:00,0.92,21.33,0.47,2266.67,-0.02,6401.35,3414.43,91.97,84.37,4560.04,1
26/11/2021 3:00,0.9,22.9,0.45,2209.59,-0.02,5915.85,3396.32,90.84,83.35,5490.14,1
23/10/2021 11:00,0.9,19.42,0.45,2211.09,-0.02,6557.06,3299.42,93.26,84.17,33440.67,1
13/1/2022 11:00,0.9,22.6,0.45,2626.26,0.05,7259.19,3509.45,92.25,81.8,7279.74,1
27/10/2021 19:00,0.91,20.48,0.46,2197.57,-0.02,6452.58,3775.53,91.98,84.29,5341.92,1
3/12/2021 11:00,0.9,23.6,0.45,2192.02,0.01,6180.88,3297.18,91.43,84.18,3849.78,1
17/10/2021 3:00,0.9,17.87,0.45,2189.76,0.05,6654.36,3113.33,99.77,83.72,4385.52,1
20/10/2021 3:00,0.9,17.92,0.45,2216.65,-0.02,6911.21,3288.34,93.02,83.57,4859.92,1
29/10/2021 3:00,0.9,22.75,0.45,2202.38,-0.06,5509.96,3226.54,100.73,83.42,228.07,1
12/12/2021 3:00,0.9,22.22,0.45,2227.46,0.01,6421.37,3495.2,91.68,85.23,8788.48,1
16/11/2021 3:00,0.9,22.51,0.45,2208.99,0.05,6167.86,3196.16,92.27,83.56,9825.62,1
16/9/2021 11:00,0.92,19.09,0.46,2346.43,0.05,6727.13,3328.26,91.29,83.81,16266.5,1
15/12/2021 11:00,0.9,21.82,0.45,2172.04,0.05,6570.91,3460.44,92.24,85.42,4816.99,1
23/11/2021 19:00,0.89,23.18,0.44,2197.42,-0.02,5954.73,3199.42,91.91,83.55,2558.93,1
22/10/2021 11:00,0.9,19.97,0.45,2227.61,-0.02,6570.41,3256.67,93.93,84.35,6528.11,1
12/12/2021 19:00,0.9,21.57,0.45,2204.78,0.05,6538.7,3775.53,91.67,84.54,24240,1
9/2/2022 3:00,0.91,21.48,0.45,1927.95,0.01,7190.26,3775.7,89.7,81.91,27405.92,1
10/11/2021 3:00,0.9,21.48,0.45,2263.96,0.01,6615.64,3087.84,95.95,84,3019.75,1
19/9/2021 11:00,0.91,20.69,0.45,2360.7,-0.02,6785.54,3399.84,93.49,85.77,8073.33,1
10/1/2022 3:00,0.95,21.67,0.45,2430.99,-0.02,6889.51,3555.88,92.19,82.23,20312.59,1
10/2/2022 19:00,0.92,21.11,0.45,1933.36,0.01,6853.63,3393.06,91.09,83.41,431.64,1
12/2/2022 11:00,0.92,22.78,0.45,2242.19,0.05,7165.39,3502.24,90.69,83.12,2850.86,1
12/12/2021 11:00,0.9,22.12,0.45,2199.68,0.01,6348.27,3507.39,91.95,85.29,7304.35,1
22/9/2021 3:00,0.89,22.89,0.45,2198.32,0.01,5847.25,3210.49,104.78,86.24,1396.31,1
15/1/2022 11:00,0.91,22.72,0.45,2427.99,0.05,6975.97,3518.63,96.39,82.65,3305.82,1
8/11/2021 3:00,0.89,21.43,0.45,2187.51,0.05,6626.32,3552.36,90.93,82.16,4647.43,1
7/12/2021 3:00,0.9,22.87,0.45,2206.74,0.01,6265.33,3398.12,92.27,84.61,1682.43,1
18/10/2021 11:00,0.9,18.85,0.45,2172.04,0.05,6496.64,3014.2,95.4,83.75,3726.28,1
14/12/2021 19:00,0.9,22.5,0.45,2158.52,0.05,6644.18,3590.73,92.3,85.4,11492.58,1
16/1/2022 3:00,0.88,23.41,0.45,2098.14,0.05,7267.37,3578.46,91.41,81.69,5057.71,1
13/1/2022 19:00,0.9,22.73,0.45,2189.61,0.05,7347.64,3497,98.56,82.58,5483.69,1
28/11/2021 11:00,0.92,22.18,0.46,2254.5,-0.02,6073.9,3402.76,91.67,84,4243.87,1
15/9/2021 11:00,0.84,20.57,0.45,2320.14,0.01,6065.05,3292.72,92.2,84.82,2931.2,1
23/9/2021 19:00,0.9,19.98,0.45,2138.99,0.05,7095.46,3199.68,102.4,84.9,82179.01,1
10/12/2021 11:00,0.9,22.61,0.45,2196.82,0.01,6176.37,3481.29,92.11,84.61,11829.2,1
26/11/2021 19:00,0.9,22.97,0.45,2213.95,-0.02,6080.24,3300.19,91.09,83.42,5289.67,1
15/1/2022 19:00,0.89,23.34,0.45,2596.52,0.05,7190.26,3612.79,92.03,82.02,6661.52,1
5/2/2022 19:00,0.92,20.59,0.45,2360.55,0.05,6774.36,3598.54,94.3,83.21,3517.9,1
